"X","Y"
-52.5197983,-31.7761591
-52.5270268,-31.7792247
-52.5267372,-31.7797982
-52.5267372,-31.7797982
-52.5187323,-31.8179062
-52.5289875,-31.8010781
-52.5307188,-31.8211807
-52.5307188,-31.8211807
-52.5380833,-31.8191385
-52.5450397,-31.8273521
-52.5450397,-31.8273521
-52.5626199,-31.8412143
-52.5730357,-31.8341513
-52.5633331,-31.8416022
-52.5633331,-31.8416022
-52.5737433,-31.8740438
-52.611099,-31.8827119
-52.619791,-31.8724965
-52.6324457,-31.8794891
-52.6438266,-31.885694
-52.6789016,-31.9111711
-52.1628755,-32.1036193
-52.1621301,-32.1050641
-52.164082,-32.1011684
-52.1471322,-32.061427
-52.1535869,-32.06403
-52.1510965,-32.0632487
-52.1512548,-32.06266
-52.1512548,-32.06266
-52.1512548,-32.06266
-52.1512548,-32.06266
-52.1509952,-32.0628793
-52.1509952,-32.0628793
-52.1510965,-32.0632487
-52.1510965,-32.0632487
-52.1510965,-32.0632487
-52.1510965,-32.0632487
-52.1510452,-32.063476
-52.1734283,-32.1136541
-52.1753979,-32.1156969
-52.4390182,-32.1953549
-52.4397343,-32.1947443
-52.4390182,-32.1953549
-52.4390984,-32.1952865
-52.4388136,-32.1954751
-52.4388136,-32.1954751
-52.1606655,-32.0640371
-52.1616953,-32.0654304
-52.1605365,-32.0669549
-52.1605365,-32.0669549
-52.1721974,-32.0669139
-52.171787,-32.0667969
-52.1718736,-32.0667599
-52.1715293,-32.0667358
-52.1715293,-32.0667358
-52.1715293,-32.0667358
-52.1715293,-32.0667358
-52.1715293,-32.0667358
-52.1715293,-32.0667358
-52.1715293,-32.0667358
-52.1715196,-32.0668712
-52.1716856,-32.0668197
-52.1716856,-32.0668197
-52.1715196,-32.0668712
-52.1715196,-32.0668712
-52.1716856,-32.0668197
-52.1715196,-32.0668712
-52.1716856,-32.0668197
-52.1713973,-32.0660993
-52.1713973,-32.0660993
-52.1713973,-32.0660993
-52.1713973,-32.0660993
-52.1711829,-32.0661919
-52.1718925,-32.0666649
-52.1712098,-32.0664376
-52.1711829,-32.0661919
-52.1712964,-32.0662797
-52.1711309,-32.0661995
-52.1721974,-32.0669139
-52.1718736,-32.0667599
-52.1718736,-32.0667599
-52.1718736,-32.0667599
-52.1714318,-32.0665387
-52.1712098,-32.0664376
-52.1712098,-32.0664376
-52.1712098,-32.0664376
-52.1724642,-32.067023
-52.1724642,-32.067023
-52.1724642,-32.067023
-52.1724642,-32.067023
-52.1718925,-32.0666649
-52.172101,-32.0667858
-52.1713025,-32.0663107
-52.1713025,-32.0663107
-52.1639918,-32.073239
-52.1640488,-32.0730568
-52.1640488,-32.0730568
-52.1640488,-32.0730568
-52.1640488,-32.0730568
-52.1605594,-32.0640991
-52.1856359,-32.107649
-52.1856359,-32.107649
-52.1856359,-32.107649
-52.1856359,-32.107649
-52.1834825,-32.1078892
-52.1856468,-32.1077516
-52.1834825,-32.1078892
-52.1834825,-32.1078892
-52.1856468,-32.1077516
-52.1856468,-32.1077516
-52.1856468,-32.1077516
-52.1733661,-32.1135698
-52.1733661,-32.1135698
-52.3260417,-31.8519483
-52.3260417,-31.8519483
-52.3263639,-31.8519897
-52.3260807,-31.851712
-52.3260807,-31.851712
-52.3263639,-31.8519897
-52.3264006,-31.8517515
-52.3264006,-31.8517515
-52.5265926,-31.8200146
-52.5263947,-31.820077
-52.5268009,-31.8201847
-52.5268009,-31.8201847
-52.5268397,-31.8200803
-52.5268397,-31.8200803
-52.1090927,-32.0355588
-52.111356,-32.0365166
-52.1079448,-32.035067
-52.1067948,-32.0345525
-52.1067948,-32.0345525
-52.1114666,-32.0366149
-52.1114666,-32.0366149
-52.1090493,-32.0356315
-52.1113112,-32.0365949
-52.1114666,-32.0366149
-52.1078985,-32.0351418
-52.1067546,-32.0346242
-52.1114666,-32.0366149
-52.1095532,-32.0347462
-52.1118272,-32.0357147
-52.1084287,-32.0342604
-52.1072749,-32.0337655
-52.1072749,-32.0337655
-52.1095178,-32.034809
-52.1117935,-32.035776
-52.1119693,-32.035817
-52.1083869,-32.034337
-52.1072298,-32.0338403
-52.1119693,-32.035817
-52.1119693,-32.035817
-52.1119693,-32.035817
-52.1055814,-32.0390929
-52.1044491,-32.0386038
-52.1044491,-32.0386038
-52.1057084,-32.0391941
-52.1055338,-32.0391676
-52.1057084,-32.0391941
-52.1057084,-32.0391941
-52.1043987,-32.0386928
-52.1057084,-32.0391941
-52.1085271,-32.0413588
-52.105114,-32.0399002
-52.1039942,-32.0394397
-52.1062499,-32.0403958
-52.1039942,-32.0394397
-52.1086532,-32.0414645
-52.1086532,-32.0414645
-52.1084768,-32.0414374
-52.1086532,-32.0414645
-52.1050679,-32.0399772
-52.1039426,-32.0395193
-52.1062022,-32.0404775
-52.1086532,-32.0414645
-52.1099632,-32.0389375
-52.107667,-32.0379615
-52.1065206,-32.0374757
-52.1053959,-32.0369824
-52.1053959,-32.0369824
-52.1099083,-32.0390343
-52.1076176,-32.0380468
-52.1064668,-32.0375612
-52.1053467,-32.0370673
-52.1100974,-32.0390557
-52.1104274,-32.0381349
-52.1081351,-32.0371603
-52.1069987,-32.036688
-52.1058608,-32.0362054
-52.1058608,-32.0362054
-52.1445029,-32.0488914
-52.1445029,-32.0488914
-52.1441462,-32.0496206
-52.1441462,-32.0496206
-52.144052,-32.0497629
-52.144052,-32.0497629
-52.1499548,-32.0522183
-52.1500547,-32.0520552
-52.1503481,-32.0522009
-52.1492996,-32.0514172
-52.1505335,-32.0518174
-52.1494563,-32.0511801
-52.1506593,-32.0516098
-52.1507305,-32.0514463
-52.1508582,-32.0512057
-52.1509322,-32.0510881
-52.1504354,-32.0504424
-52.1498953,-32.0509438
-52.1497869,-32.0508932
-52.1494951,-32.0507524
-52.1496527,-32.0508368
-52.1493738,-32.0506882
-52.1492588,-32.050363
-52.1493986,-32.0504106
-52.1492991,-32.050022
-52.1490087,-32.0502763
-52.1488966,-32.0498248
-52.1486966,-32.0501741
-52.1500572,-32.0510191
-52.1498953,-32.0509438
-52.1497869,-32.0508932
-52.1494951,-32.0507524
-52.1493738,-32.0506882
-52.1493986,-32.0504106
-52.1492588,-32.050363
-52.1491543,-32.0503274
-52.1490087,-32.0502763
-52.1486966,-32.0501741
-52.1507798,-32.0513534
-52.1506995,-32.0505402
-52.1504354,-32.0504424
-52.1506995,-32.0505402
-52.1502758,-32.0503834
-52.1501273,-32.0503285
-52.1499866,-32.050275
-52.1498108,-32.0502113
-52.1497075,-32.0501731
-52.1495597,-32.0501184
-52.1494193,-32.0500665
-52.1492991,-32.050022
-52.1491486,-32.0499713
-52.1490238,-32.0499247
-52.1496689,-32.0518691
-52.1498063,-32.0516559
-52.149884,-32.0515354
-52.1499615,-32.0514152
-52.150033,-32.0513143
-52.1501193,-32.0511705
-52.1502705,-32.050936
-52.1503429,-32.0508236
-52.1501801,-32.0510762
-52.1505592,-32.0504882
-52.1505592,-32.0504882
-52.1504581,-32.0519713
-52.1505335,-32.0518174
-52.1506044,-32.0517087
-52.1506593,-32.0516098
-52.1507305,-32.0514463
-52.1508582,-32.0512057
-52.1509322,-32.0510881
-52.1507798,-32.0513534
-52.1502469,-32.0523576
-52.1499548,-32.0522183
-52.149564,-32.0520318
-52.1502469,-32.0523576
-52.1494228,-32.0519644
-52.1494228,-32.0519644
-52.1492996,-32.0514172
-52.149383,-32.051291
-52.1494563,-32.0511801
-52.1495247,-32.0510778
-52.149599,-32.0509382
-52.1496527,-32.0508368
-52.1496527,-32.0508368
-52.1496527,-32.0508368
-52.1492323,-32.0515189
-52.1503991,-32.05209
-52.1497357,-32.0517655
-52.1503991,-32.05209
-52.1505654,-32.0520929
-52.1505654,-32.0520929
-52.1509221,-32.0514279
-52.1509593,-32.0510514
-52.1509593,-32.0510514
-52.1509593,-32.0510514
-52.1509593,-32.0510514
-52.15056,-32.0508073
-52.15056,-32.0508073
-52.1491032,-32.0497419
-52.1491032,-32.0497419
-52.1488863,-32.0502333
-52.1490238,-32.0499247
-52.1490238,-32.0499247
-52.1490238,-32.0499247
-52.1490238,-32.0499247
-52.1486193,-32.0500521
-52.1486743,-32.0499437
-52.1487972,-32.0497091
-52.1487411,-32.049812
-52.1485799,-32.0501275
-52.1482068,-32.0508653
-52.1482651,-32.0507503
-52.1483261,-32.0506461
-52.1483838,-32.0505164
-52.148446,-32.0503939
-52.1472592,-32.0502461
-52.1473179,-32.050121
-52.1473779,-32.0499931
-52.1471442,-32.0504913
-52.1471963,-32.0503803
-52.1474312,-32.0498741
-52.1485073,-32.0502729
-52.1482068,-32.0508653
-52.1482651,-32.0507503
-52.1485799,-32.0501275
-52.1483261,-32.0506461
-52.1483838,-32.0505164
-52.148446,-32.0503939
-52.1485073,-32.0502729
-52.1485799,-32.0501275
-52.1485799,-32.0501275
-52.1486193,-32.0500521
-52.1486743,-32.0499437
-52.1487411,-32.049812
-52.1487972,-32.0497091
-52.1488474,-32.0496024
-52.1477212,-32.0506726
-52.1477751,-32.0505548
-52.147822,-32.0504426
-52.1478868,-32.0503113
-52.1479384,-32.0502
-52.148057,-32.0499397
-52.148102,-32.0498417
-52.1481555,-32.049725
-52.1482091,-32.0496079
-52.148262,-32.049498
-52.1476531,-32.0508211
-52.1470919,-32.0506027
-52.1470919,-32.0506027
-52.1481201,-32.0510364
-52.1481201,-32.0510364
-52.1481201,-32.0510364
-52.1481201,-32.0510364
-52.1488474,-32.0496024
-52.148307,-32.0493944
-52.148307,-32.0493944
-52.1476531,-32.0508211
-52.1476531,-32.0508211
-52.1476531,-32.0508211
-52.147442,-32.0509028
-52.1473707,-32.0508725
-52.1473707,-32.0508725
-52.147442,-32.0509028
-52.1468698,-32.0506598
-52.1468698,-32.0506598
-52.147682,-32.051096
-52.147327,-32.0509383
-52.1468376,-32.0507209
-52.147682,-32.051096
-52.1668896,-32.0725358
-52.1661539,-32.0726225
-52.1668896,-32.0725358
-52.1666555,-32.0725273
-52.1666641,-32.0723542
-52.1666353,-32.0723261
-52.1640939,-32.0733017
-52.1659929,-32.0725881
-52.1660148,-32.0725675
-52.1664537,-32.0722784
-52.1640939,-32.0733017
-52.1653791,-32.075555
-52.1651443,-32.0749488
-52.1650196,-32.0748837
-52.1648106,-32.075281
-52.1648663,-32.0751157
-52.1651656,-32.0753702
-52.1651906,-32.0754657
-52.1649545,-32.0749577
-52.1648924,-32.0750303
-52.1648924,-32.0750303
-52.1652558,-32.0751996
-52.1652997,-32.0751889
-52.1651157,-32.0752386
-52.1651157,-32.0752386
-52.1626769,-32.0738941
-52.1629838,-32.0731918
-52.1626769,-32.0738941
-52.1673872,-32.0753136
-52.1673872,-32.0753136
-52.1673872,-32.0753136
-52.16741,-32.0754055
-52.167412,-32.0741922
-52.1674338,-32.0738511
-52.1674338,-32.0738511
-52.1674338,-32.0738511
-52.168215,-32.0732651
-52.167412,-32.0741922
-52.1663038,-32.07204
-52.1649298,-32.0726116
-52.1649298,-32.0726116
-52.164014,-32.0733142
-52.164052,-32.0720046
-52.3099519,-31.9407092
-52.3084885,-31.9396307
-52.3070723,-31.938595
-52.3064751,-31.9375478
-52.3062462,-31.9370449
-52.3050003,-31.934936
-52.3035812,-31.9328136
-52.3031832,-31.9322421
-52.2992069,-31.927208
-52.2973305,-31.9250212
-52.310309,-31.9409503
-52.3490596,-31.7817574
-52.3499198,-31.7815053
-52.3505294,-31.7812369
-52.3505294,-31.7812369
-52.3231924,-31.9386292
-52.3231924,-31.9386292
-52.3230354,-31.9362716
-52.3230354,-31.9362716
-52.5674426,-31.8465376
-52.5674426,-31.8465376
-52.5654897,-31.8483024
-52.5654897,-31.8483024
-52.5679437,-31.8505798
-52.5679437,-31.8505798
-52.3555349,-31.8532196
-52.3555349,-31.8532196
-52.6796909,-31.8431795
-52.6796909,-31.8431795
-52.6675753,-31.8253
-52.6822323,-31.8363683
-52.6675753,-31.8253
-52.6822323,-31.8363683
-52.3562716,-31.7739703
-52.3571686,-31.7740102
-52.3571686,-31.7740102
-52.3571686,-31.7740102
-52.3571686,-31.7740102
-52.3571686,-31.7740102
-52.3571686,-31.7740102
-52.3571686,-31.7740102
-52.3564267,-31.7737423
-52.3571686,-31.7740102
-52.502591,-31.8312732
-52.5143105,-31.8151146
-52.5143105,-31.8151146
-52.5143105,-31.8151146
-52.5143105,-31.8151146
-52.5143105,-31.8151146
-52.5143105,-31.8151146
-52.5143105,-31.8151146
-52.3713853,-31.8458823
-52.3713853,-31.8458823
-52.3216338,-31.7795184
-52.3216338,-31.7795184
-52.3210107,-31.7811921
-52.3214932,-31.7813503
-52.3204641,-31.7809681
-52.3214932,-31.7813503
-52.3221198,-31.7803596
-52.3221198,-31.7803596
-52.3663984,-31.8337067
-52.3564312,-31.8229427
-52.3663984,-31.8337067
-52.5387414,-31.8241479
-52.5380833,-31.8191385
-52.5387414,-31.8241479
-52.5335496,-31.8126155
-52.5335496,-31.8126155
-52.4558544,-31.8206141
-52.4651402,-31.8092431
-52.4651402,-31.8092431
-52.6515907,-31.7966148
-52.6521272,-31.7989173
-52.6700845,-31.8199591
-52.6521272,-31.7989173
-52.6700845,-31.8199591
-52.5156516,-31.8032208
-52.5156516,-31.8032208
-52.5189203,-31.8026918
-52.5166279,-31.801616
-52.5166279,-31.801616
-52.480778,-31.7865788
-52.480778,-31.7865788
-52.4807544,-31.7861438
-52.4807544,-31.7861438
-52.4834602,-31.7873175
-52.4845867,-31.7866062
-52.4845867,-31.7866062
-52.4854558,-31.7857672
-52.4854558,-31.7857672
-52.4876123,-31.7862688
-52.4891465,-31.788266
-52.4891465,-31.788266
-52.4891465,-31.788266
-52.4891465,-31.788266
-52.4891465,-31.788266
-52.4876123,-31.7862688
-52.4891465,-31.788266
-52.4891465,-31.788266
-52.4186927,-31.8000248
-52.4186927,-31.8000248
-52.4154583,-31.8033166
-52.4161274,-31.8033216
-52.4154583,-31.8033166
-52.4165876,-31.803322
-52.4171754,-31.8033303
-52.415769,-31.8033189
-52.4154583,-31.8033166
-52.4174556,-31.8015082
-52.4154583,-31.8033166
-52.3424024,-31.79483
-52.335356,-31.7995932
-52.3424024,-31.79483
-52.335433,-31.9279342
-52.335433,-31.9279342
-52.335433,-31.9279342
-52.335433,-31.9279342
-52.3096373,-31.9475713
-52.3104918,-31.9476546
-52.3111489,-31.947726
-52.3111489,-31.947726
-52.3114362,-31.9462506
-52.3114362,-31.9462506
-52.3114362,-31.9462506
-52.3114362,-31.9462506
-52.1654873,-32.0755233
-52.1653859,-32.0752307
-52.1640194,-32.0732595
-52.1652721,-32.0749176
-52.164014,-32.0733142
-52.1659516,-32.0725681
-52.1659883,-32.072537
-52.1663791,-32.0722564
-52.1655351,-32.0756388
-52.1676146,-32.077157
-52.1661233,-32.0770489
-52.1658879,-32.0764662
-52.168069,-32.0769917
-52.168557,-32.0768689
-52.1657884,-32.075945
-52.1655351,-32.0756388
-52.1693273,-32.0760043
-52.1662149,-32.0770623
-52.3052967,-31.9354288
-52.3052967,-31.9354288
-52.3052892,-31.9317278
-52.3057131,-31.9337432
-52.3054331,-31.932378
-52.3038494,-31.9281806
-52.3023462,-31.9257583
-52.3005741,-31.9232466
-52.3005741,-31.9232466
-52.3057285,-31.9346913
-52.3057285,-31.9346913
-52.3057285,-31.9346913
-52.3061402,-31.934738
-52.3061402,-31.934738
-52.3061402,-31.934738
-52.3061402,-31.934738
-52.3061402,-31.934738
-52.3061402,-31.934738
-52.3061402,-31.934738
-52.3061402,-31.934738
-52.3061402,-31.934738
-52.3061402,-31.934738
-52.3061402,-31.934738
-52.3060866,-31.9337474
-52.3060866,-31.9337474
-52.3096946,-31.9263195
-52.3098972,-31.9247043
-52.3096946,-31.9263195
-52.3012724,-31.9295675
-52.3012724,-31.9295675
-52.3091294,-31.9263919
-52.3091294,-31.9263919
-52.3091294,-31.9263919
-52.3093817,-31.9274594
-52.3028373,-31.9264019
-52.3094052,-31.9232633
-52.3094052,-31.9232633
-52.3108295,-31.9225693
-52.3094052,-31.9232633
-52.3028373,-31.9264019
-52.3310686,-31.8532126
-52.3310686,-31.8532126
-52.3310686,-31.8532126
-52.3308114,-31.8535624
-52.3308114,-31.8535624
-52.3286925,-31.8550658
-52.3537052,-31.7813272
-52.3531446,-31.7813417
-52.3537052,-31.7813272
-52.5001717,-31.7791338
-52.4987232,-31.7787657
-52.4987912,-31.7773391
-52.4987912,-31.7773391
-52.5807852,-32.4973021
-52.5807852,-32.4973021
-52.5799815,-32.4973752
-52.5799815,-32.4973752
-52.5792255,-32.497444
-52.5792255,-32.497444
-52.5784616,-32.4975135
-52.5784616,-32.4975135
-52.5802057,-32.4989813
-52.5809723,-32.4988754
-52.5809723,-32.4988754
-52.5809846,-32.4989788
-52.5821057,-32.498799
-52.5809846,-32.4989788
-52.5810308,-32.4931276
-52.5804224,-32.4930463
-52.5810308,-32.4931276
-52.1709773,-32.1725615
-52.171553,-32.1720531
-52.171553,-32.1720531
-52.1715295,-32.1732814
-52.1695805,-32.1752558
-52.1694575,-32.1751652
-52.1694575,-32.1751652
-52.1701046,-32.1747299
-52.1700181,-32.1746476
-52.1700181,-32.1746476
-52.1586244,-32.1860067
-52.1593804,-32.1858874
-52.1593804,-32.1858874
-52.1584085,-32.1867714
-52.1584085,-32.1867714
-52.1865778,-32.200517
-52.187067,-32.2001692
-52.1875325,-32.1997824
-52.1880057,-32.1993922
-52.1884871,-32.1989872
-52.1889719,-32.1986131
-52.1893904,-32.1982522
-52.1893904,-32.1982522
-52.1858102,-32.2077352
-52.1861034,-32.2074897
-52.1865175,-32.2071303
-52.1858102,-32.2077352
-52.1851669,-32.2075186
-52.1824329,-32.2061354
-52.1865117,-32.2095059
-52.1865117,-32.2095059
-52.1865117,-32.2095059
-52.1865117,-32.2095059
-52.1041236,-32.1455695
-52.1041236,-32.1455695
-52.1041236,-32.1455695
-52.1041236,-32.1455695
-52.1076119,-32.1435245
-52.1087194,-32.1444301
-52.1076119,-32.1435245
-52.1076119,-32.1435245
-52.1087194,-32.1444301
-52.106325,-32.1341421
-52.1071703,-32.1340204
-52.1067381,-32.1331587
-52.1067381,-32.1331587
-52.1836547,-32.2068297
-52.1836547,-32.2068297
-52.1835621,-32.2069169
-52.1836075,-32.2068706
-52.1836075,-32.2068706
-52.1806671,-32.0832569
-52.1810515,-32.0829151
-52.1814292,-32.082571
-52.181821,-32.0822142
-52.1821914,-32.0818768
-52.1825796,-32.0815231
-52.1829491,-32.0811866
-52.1833026,-32.0808645
-52.1836392,-32.0805168
-52.1806671,-32.0832569
-52.1577362,-32.0622903
-52.1563357,-32.0632769
-52.1565861,-32.0620775
-52.1580634,-32.0623511
-52.156793,-32.0656521
-52.156793,-32.0656521
-52.1548368,-32.0641709
-52.1557498,-32.0657385
-52.1532818,-32.0656439
-52.1557498,-32.0657385
-52.1560571,-32.0643929
-52.1559431,-32.0649237
-52.1566906,-32.0645222
-52.1569195,-32.0633822
-52.1566906,-32.0645222
-52.1548368,-32.0641709
-52.1911506,-32.0753712
-52.1911506,-32.0753712
-52.1887278,-32.0753055
-52.1882794,-32.0754277
-52.1857207,-32.0724988
-52.1857207,-32.0724988
-52.1859163,-32.0716978
-52.1859163,-32.0716978
-52.1848054,-32.0715112
-52.1848054,-32.0715112
-52.1848054,-32.0715112
-52.1848054,-32.0715112
-52.1806491,-32.0680906
-52.1806491,-32.0680906
-52.1671951,-32.0620167
-52.1676602,-32.0621294
-52.1676602,-32.0621294
-52.1673996,-32.0619945
-52.1673996,-32.0619945
-52.1621177,-32.0560473
-52.1621177,-32.0560473
-52.15717,-32.0524692
-52.1573115,-32.052172
-52.15717,-32.0524692
-52.1252909,-32.0506504
-52.1254062,-32.0498018
-52.1252909,-32.0506504
-52.1152875,-32.0321085
-52.1152875,-32.0321085
-52.1133187,-32.0307811
-52.1090037,-32.034503
-52.1090037,-32.034503
-52.1098566,-32.0302429
-52.1098566,-32.0302429
-52.1063552,-32.0307558
-52.1063552,-32.0307558
-52.1083026,-32.0315959
-52.1080304,-32.0314807
-52.1083026,-32.0315959
-52.086854,-32.0430331
-52.0803794,-32.0397886
-52.0794888,-32.0495222
-52.0794888,-32.0495222
-52.0851275,-32.0494069
-52.0851275,-32.0494069
-52.0828498,-32.0488474
-52.0828498,-32.0488474
-52.1110613,-32.0494207
-52.1110613,-32.0494207
-52.1114048,-32.0489933
-52.1114048,-32.0489933
-52.110584,-32.0502667
-52.110584,-32.0502667
-52.1106877,-32.0500931
-52.1106877,-32.0500931
-52.1373964,-32.0586905
-52.1373964,-32.0586905
-52.3562891,-31.7749879
-52.3562891,-31.7749879
-52.3560602,-31.7739785
-52.3570839,-31.7726299
-52.3558866,-31.7742107
-52.34708,-31.7817449
-52.34708,-31.7817449
-52.3489401,-31.7809555
-52.3219814,-31.7799145
-52.3218338,-31.7797607
-52.321749,-31.7796608
-52.321749,-31.7796608
-52.321749,-31.7796608
-52.321749,-31.7796608
-52.3209447,-31.7806147
-52.3207973,-31.7804379
-52.3207063,-31.7803024
-52.3209447,-31.7806147
-52.3292729,-31.7756871
-52.3292072,-31.7756312
-52.3292072,-31.7756312
-52.3365488,-31.7741235
-52.3365488,-31.7741235
-52.3365488,-31.7741235
-52.3383575,-31.7735629
-52.3394223,-31.7732391
-52.337487,-31.7738494
-52.3365488,-31.7741235
-52.1653482,-32.0754863
-52.1640384,-32.0755732
-52.1651906,-32.0754657
-52.1648106,-32.075281
-52.1653482,-32.0754863
-52.1674423,-32.0745095
-52.1678566,-32.0745298
-52.1389146,-32.173048
-52.1402295,-32.1715968
-52.1402295,-32.1715968
-52.1392357,-32.1708868
-52.1392357,-32.1708868
-52.1745445,-32.1016257
-52.17392,-32.0994885
-52.1733113,-32.0974023
-52.1727128,-32.095376
-52.1721306,-32.0933304
-52.2158835,-32.0889332
-52.2158835,-32.0889332
-52.2158835,-32.0889332
-52.2203775,-32.0884846
-52.2158835,-32.0889332
-52.6272395,-31.8766033
-52.6605338,-31.8976149
-52.6438266,-31.885694
-52.6438266,-31.885694
-52.6085687,-31.8663884
-52.619791,-31.8724965
-52.6324457,-31.8794891
-52.5870715,-31.8546028
-52.6438266,-31.885694
-52.5862126,-31.8541378
-52.5862126,-31.8541378
-52.5855326,-31.8537718
-52.5855326,-31.8537718
-52.1799355,-32.2015125
-52.1799355,-32.2015125
-52.1799355,-32.2015125
-52.1828129,-32.1991879
-52.18381,-32.1984338
-52.1794434,-32.1027109
-52.1794434,-32.1027109
-52.1794434,-32.1027109
-52.1790299,-32.1013249
-52.1788694,-32.1007921
-52.1788694,-32.1007921
-52.1788694,-32.1007921
-52.1788694,-32.1007921
-52.1789002,-32.1008932
-52.1788694,-32.1007921
-52.1788694,-32.1007921
-52.1794434,-32.1027109
-52.1856221,-32.1074923
-52.183268,-32.1053933
-52.183268,-32.1053933
-52.1851312,-32.1070538
-52.1845101,-32.1064988
-52.1838992,-32.1059529
-52.183268,-32.1053933
-52.183268,-32.1053933
-52.1793751,-32.1114194
-52.1793751,-32.1114194
-52.1790884,-32.1080639
-52.1773026,-32.1129418
-52.177281,-32.1126868
-52.1772347,-32.1121014
-52.1772037,-32.1117006
-52.1771629,-32.1112501
-52.1771629,-32.1112501
-52.1771629,-32.1112501
-52.1771629,-32.1112501
-52.1771116,-32.1106786
-52.1770614,-32.1100827
-52.1769002,-32.1082026
-52.1770152,-32.1095145
-52.1769667,-32.1089129
-52.1769085,-32.1083069
-52.1769002,-32.1082026
-52.1769002,-32.1082026
-52.1769002,-32.1082026
-52.1754886,-32.1128542
-52.1754886,-32.1128542
-52.175362,-32.1113596
-52.1754297,-32.1121449
-52.175362,-32.1113596
-52.175362,-32.1113596
-52.175362,-32.1113596
-52.1735632,-32.1114847
-52.1735632,-32.1114847
-52.1735632,-32.1114847
-52.1735632,-32.1114847
-52.164187,-32.1718385
-52.1658357,-32.1703406
-52.1675016,-32.1688413
-52.3581395,-31.7768521
-52.3515604,-31.7872215
-52.3533411,-31.7859256
-52.3533411,-31.7859256
-52.3533411,-31.7859256
-52.3533411,-31.7859256
-52.3570058,-31.7826093
-52.3573479,-31.7828435
-52.3591687,-31.7798242
-52.3591687,-31.7798242
-52.3581395,-31.7768521
-52.3572858,-31.7758598
-52.3572858,-31.7758598
-52.3510715,-31.7742218
-52.3510715,-31.7742218
-52.3510715,-31.7742218
-52.3510715,-31.7742218
-52.3510715,-31.7742218
-52.350688,-31.7733234
-52.3510715,-31.7742218
-52.3502454,-31.7723246
-52.3480916,-31.7729859
-52.5380368,-32.5374102
-52.5387723,-32.5334975
-52.5387723,-32.5334975
-52.3052162,-31.9970881
-52.3072734,-31.9973501
-52.3062587,-31.9972209
-52.3072734,-31.9973501
-52.1818033,-32.0969366
-52.1818033,-32.0969366
-52.1818033,-32.0969366
-52.1818033,-32.0969366
-52.176389,-32.0995439
-52.1756596,-32.0969161
-52.1749478,-32.0938597
-52.1753115,-32.0964407
-52.1749478,-32.0938597
-52.3440007,-31.779561
-52.3440007,-31.779561
-52.3440007,-31.779561
-52.3435755,-31.7785395
-52.3435755,-31.7785395
-52.3435755,-31.7785395
-52.3440007,-31.779561
-52.3181579,-31.780517
-52.3201595,-31.7811873
-52.3201595,-31.7811873
-52.3201595,-31.7811873
-52.3201595,-31.7811873
-52.3229043,-31.779217
-52.3229043,-31.779217
-52.3229043,-31.779217
-52.3232342,-31.7789696
-52.3233951,-31.7788567
-52.3229043,-31.779217
-52.3367661,-31.7795776
-52.3363745,-31.7786428
-52.3360287,-31.7777295
-52.3356476,-31.7768426
-52.3352179,-31.7757992
-52.3347383,-31.7746616
-52.3343655,-31.7737815
-52.3324492,-31.7692552
-52.3393569,-31.7808685
-52.3393569,-31.7808685
-52.3393569,-31.7808685
-52.3393569,-31.7808685
-52.3416336,-31.7814786
-52.341183,-31.7803636
-52.3426842,-31.7811848
-52.344694,-31.7793763
-52.344694,-31.7793763
-52.344694,-31.7793763
-52.344694,-31.7793763
-52.3465957,-31.7811457
-52.3462309,-31.7802131
-52.3457454,-31.7790799
-52.3457454,-31.7790799
-52.3457454,-31.7790799
-52.3457454,-31.7790799
-52.3476042,-31.780858
-52.3476042,-31.780858
-52.3476042,-31.780858
-52.3472448,-31.7799258
-52.346762,-31.7787972
-52.3482824,-31.7795206
-52.0980685,-32.039112
-52.0919079,-32.0339676
-52.0915536,-32.0340336
-52.0923556,-32.0338843
-52.0906978,-32.0341929
-52.0901565,-32.0322592
-52.0906978,-32.0341929
-52.2455159,-32.0812229
-52.2455159,-32.0812229
-52.2416488,-32.0831216
-52.2418488,-32.0835079
-52.2418488,-32.0835079
-52.239365,-32.0842394
-52.2396979,-32.0846494
-52.2396979,-32.0846494
-52.2920897,-31.9904611
-52.2982619,-31.9915351
-52.2920897,-31.9904611
-52.3013311,-32.0016078
-52.2924663,-31.9905574
-52.2924663,-31.9905574
-52.3091875,-31.9472678
-52.3091875,-31.9472678
-52.3092772,-31.9467175
-52.3092772,-31.9467175
-52.309365,-31.9461455
-52.309365,-31.9461455
-52.3094646,-31.9456152
-52.3094646,-31.9456152
-52.3073834,-31.9443604
-52.3073834,-31.9443604
-52.3064017,-31.9439461
-52.3064017,-31.9439461
-52.3051223,-31.9445834
-52.3051223,-31.9445834
-52.6789016,-31.9111711
-52.6789016,-31.9111711
-52.6789016,-31.9111711
-52.6789016,-31.9111711
-52.1138305,-32.0491102
-52.1612339,-32.0819002
-52.1049012,-32.021934
-52.1049012,-32.021934
-52.1049012,-32.021934
-52.0917486,-32.0393982
-52.0917486,-32.0393982
-52.1540587,-32.0616803
-52.1571465,-32.0621806
-52.1565861,-32.0620775
-52.1553726,-32.061885
-52.151627,-32.0612802
-52.1481634,-32.0604621
-52.1504956,-32.0605857
-52.1504956,-32.0605857
-52.1475108,-32.0605407
